time,pv_system_1_P_ac_W,pv_system_1_E_kWh,pv_system_2_P_ac_W,pv_system_2_E_kWh,P_total_ac_W,E_total_kWh
2026-09-26 15:00:00+02:00,2511.6081612001267,2.511608161200127,2748.7771474705823,2.7487771474705824,5260.3853086707095,5.26038530867071
2026-09-26 16:00:00+02:00,2081.579557432103,2.0815795574321028,2446.9209828550884,2.4469209828550884,4528.500540287191,4.528500540287191
2026-09-26 17:00:00+02:00,1132.130290522724,1.132130290522724,1321.78413472442,1.3217841347244201,2453.914425247144,2.4539144252471443
2026-09-26 18:00:00+02:00,686.688236154079,0.686688236154079,839.722091372596,0.839722091372596,1526.410327526675,1.526410327526675
2026-09-26 19:00:00+02:00,368.71300991164054,0.3687130099116405,501.5144376340169,0.5015144376340168,870.2274475456575,0.8702274475456573
2026-09-26 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-26 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 08:00:00+02:00,32.75036169619592,0.03275036169619592,32.75036169619592,0.03275036169619592,65.50072339239183,0.06550072339239184
2026-09-27 09:00:00+02:00,2248.563351932222,2.248563351932222,723.7434825264306,0.7237434825264306,2972.3068344586527,2.9723068344586525
2026-09-27 10:00:00+02:00,4945.262639923796,4.945262639923796,2419.2332521724434,2.4192332521724436,7364.49589209624,7.36449589209624
2026-09-27 11:00:00+02:00,6530.739555349434,6.5307395553494345,4237.892586073461,4.23789258607346,10768.632141422895,10.768632141422895
2026-09-27 12:00:00+02:00,6909.481485373171,6.909481485373171,5538.113967480064,5.538113967480064,12447.595452853235,12.447595452853236
2026-09-27 13:00:00+02:00,7092.669801026863,7.0926698010268625,6684.151807944379,6.684151807944379,13776.82160897124,13.776821608971241
2026-09-27 14:00:00+02:00,7108.324008780485,7.108324008780485,7839.709320386159,7.8397093203861585,14948.033329166643,14.948033329166645
2026-09-27 15:00:00+02:00,5720.157918837833,5.720157918837833,7454.546706580438,7.454546706580437,13174.704625418271,13.17470462541827
2026-09-27 16:00:00+02:00,4054.912785668843,4.054912785668843,6425.822526637853,6.4258225266378535,10480.735312306697,10.480735312306695
2026-09-27 17:00:00+02:00,2459.660877496942,2.4596608774969417,5280.983231780385,5.280983231780385,7740.644109277327,7.740644109277326
2026-09-27 18:00:00+02:00,1153.8793434351012,1.1538793434351011,3682.882885827738,3.682882885827738,4836.762229262839,4.836762229262839
2026-09-27 19:00:00+02:00,521.4456890157049,0.521445689015705,1341.2173367333392,1.341217336733339,1862.6630257490442,1.8626630257490442
2026-09-27 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-27 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 08:00:00+02:00,220.8068026699349,0.2208068026699349,0.0,0.0,220.8068026699349,0.2208068026699349
2026-09-28 09:00:00+02:00,2417.6570158835225,2.4176570158835227,561.5436428473384,0.5615436428473385,2979.200658730861,2.979200658730861
2026-09-28 10:00:00+02:00,5164.289543930837,5.1642895439308365,2184.431313001629,2.184431313001629,7348.720856932466,7.348720856932466
2026-09-28 11:00:00+02:00,6443.036127368192,6.443036127368192,4044.4371690749895,4.04443716907499,10487.473296443182,10.48747329644318
2026-09-28 12:00:00+02:00,6793.023392210008,6.793023392210008,5417.32695743353,5.41732695743353,12210.350349643537,12.210350349643537
2026-09-28 13:00:00+02:00,5907.479578568127,5.907479578568127,5629.210789670621,5.629210789670621,11536.69036823875,11.536690368238748
2026-09-28 14:00:00+02:00,5610.945256163182,5.610945256163182,6094.698598279515,6.094698598279515,11705.643854442696,11.705643854442698
2026-09-28 15:00:00+02:00,5424.744180186344,5.4247441801863445,7136.084990995513,7.1360849909955135,12560.829171181857,12.560829171181858
2026-09-28 16:00:00+02:00,3654.190392874587,3.654190392874587,5875.841276367507,5.875841276367507,9530.031669242093,9.530031669242094
2026-09-28 17:00:00+02:00,1489.5154177632928,1.4895154177632928,1607.4777197338897,1.6074777197338896,3096.9931374971825,3.0969931374971824
2026-09-28 18:00:00+02:00,1112.3248552666867,1.1123248552666867,2163.139167866156,2.1631391678661562,3275.464023132843,3.2754640231328427
2026-09-28 19:00:00+02:00,390.1916660534326,0.3901916660534326,706.8481447594272,0.7068481447594273,1097.0398108128597,1.0970398108128598
2026-09-28 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-28 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-29 08:00:00+02:00,184.62610175926363,0.18462610175926364,0.0,0.0,184.62610175926363,0.18462610175926364
2026-09-29 09:00:00+02:00,3664.014430669676,3.6640144306696762,325.09863124787773,0.32509863124787775,3989.1130619175538,3.989113061917554
2026-09-29 10:00:00+02:00,5438.3814226922495,5.43838142269225,2272.8395054965217,2.272839505496522,7711.220928188772,7.711220928188771
